tefreqs:, k index, k1, k2, k3, kmag/2pi, te band 1, te band 2, te band 3, te band 4, te band 5, te band 6, te band 7, te band 8, te band 9, te band 10, te band 11, te band 12, te band 13, te band 14, te band 15, te band 16, te band 17, te band 18, te band 19, te band 20, te band 21, te band 22, te band 23, te band 24, te band 25, te band 26, te band 27, te band 28, te band 29, te band 30, te band 31, te band 32, te band 33, te band 34, te band 35, te band 36, te band 37, te band 38, te band 39, te band 40, te band 41, te band 42, te band 43, te band 44, te band 45, te band 46, te band 47, te band 48, te band 49, te band 50, te band 51, te band 52, te band 53, te band 54, te band 55, te band 56, te band 57, te band 58, te band 59, te band 60, te band 61, te band 62, te band 63, te band 64, te band 65, te band 66, te band 67, te band 68, te band 69, te band 70, te band 71, te band 72, te band 73, te band 74, te band 75, te band 76, te band 77, te band 78, te band 79, te band 80, te band 81, te band 82, te band 83, te band 84, te band 85, te band 86, te band 87, te band 88, te band 89, te band 90, te band 91, te band 92, te band 93, te band 94, te band 95, te band 96, te band 97, te band 98, te band 99, te band 100, te band 101, te band 102, te band 103, te band 104, te band 105, te band 106, te band 107, te band 108, te band 109, te band 110, te band 111, te band 112, te band 113, te band 114, te band 115, te band 116, te band 117, te band 118, te band 119, te band 120, te band 121, te band 122, te band 123, te band 124, te band 125, te band 126, te band 127, te band 128, te band 129, te band 130, te band 131, te band 132, te band 133, te band 134, te band 135, te band 136, te band 137, te band 138, te band 139, te band 140, te band 141, te band 142, te band 143, te band 144, te band 145, te band 146, te band 147, te band 148, te band 149, te band 150, te band 151, te band 152, te band 153, te band 154, te band 155, te band 156, te band 157, te band 158, te band 159, te band 160, te band 161, te band 162, te band 163, te band 164, te band 165, te band 166, te band 167, te band 168, te band 169, te band 170, te band 171, te band 172, te band 173, te band 174, te band 175, te band 176, te band 177, te band 178, te band 179, te band 180
tefreqs:, 37, 0.22, 0, 0, 0.22, 0.159669, 0.164982, 0.164983, 0.179905, 0.179907, 0.202117, 0.202121, 0.229194, 0.2292, 0.259202, 0.259211, 0.290714, 0.290727, 0.322645, 0.322662, 0.354074, 0.35409, 0.383989, 0.384023, 0.410804, 0.413234, 0.437175, 0.437126, 0.455353, 0.455373, 0.466231, 0.466508, 0.471765, 0.472889, 0.47531, 0.477416, 0.478216, 0.48061, 0.480566, 0.480955, 0.480995, 0.482482, 0.483531, 0.484528, 0.48538, 0.485507, 0.488813, 0.489193, 0.490889, 0.493151, 0.495342, 0.50125, 0.503759, 0.507779, 0.510661, 0.514095, 0.516001, 0.51941, 0.519796, 0.521387, 0.521579, 0.526031, 0.529957, 0.532701, 0.534293, 0.592436, 0.593663, 0.595655, 0.596075, 0.597937, 0.600039, 0.601156, 0.603857, 0.606117, 0.608264, 0.608893, 0.610323, 0.612102, 0.612422, 0.614278, 0.615266, 0.615921, 0.614047, 0.617076, 0.617463, 0.620068, 0.620985, 0.621855, 0.624585, 0.626496, 0.627046, 0.628085, 0.629923, 0.629352, 0.62942, 0.63352, 0.634865, 0.635128, 0.638325, 0.642956, 0.643777, 0.64506, 0.645949, 0.646754, 0.642987, 0.649339, 0.649465, 0.651716, 0.652195, 0.654649, 0.654957, 0.658993, 0.66016, 0.662159, 0.662735, 0.665613, 0.666669, 0.66892, 0.669851, 0.670832, 0.671878, 0.672914, 0.674631, 0.676567, 0.676835, 0.764993, 0.764808, 0.770521, 0.771554, 0.771788, 0.772294, 0.772415, 0.772695, 0.773759, 0.774229, 0.774504, 0.774923, 0.775561, 0.775732, 0.776993, 0.777123, 0.777803, 0.778103, 0.778628, 0.778639, 0.779433, 0.781023, 0.781626, 0.779732, 0.77998, 0.780834, 0.781525, 0.781878, 0.78423, 0.784876, 0.787113, 0.787495, 0.788324, 0.788928, 0.791359, 0.795713, 0.799789, 0.803151, 0.804361, 0.816896, 0.816903, 0.821093, 0.824095, 0.827486, 0.830788, 0.833235, 0.835298, 0.836726, 0.836929, 0.837356, 0.838667, 0.838813, 0.838977, 0.839648, 0.844463, 0.847012, 0.841275, 0.843228, 0.844586, 0.847147
tefreqs:, 38, 0.24, 0, 0, 0.24, 0.173894, 0.178751, 0.178752, 0.192518, 0.19252, 0.213276, 0.21328, 0.238901, 0.238908, 0.267586, 0.267595, 0.297927, 0.297941, 0.328819, 0.328836, 0.359301, 0.359315, 0.388282, 0.388336, 0.414126, 0.416832, 0.439734, 0.43959, 0.455951, 0.456128, 0.464874, 0.464895, 0.469497, 0.470133, 0.473168, 0.473782, 0.475172, 0.477401, 0.476509, 0.477031, 0.479038, 0.481222, 0.481421, 0.482338, 0.482776, 0.482789, 0.486491, 0.487718, 0.489759, 0.491121, 0.493396, 0.499801, 0.501937, 0.506539, 0.508702, 0.513103, 0.514573, 0.518329, 0.518591, 0.520275, 0.520484, 0.524562, 0.528372, 0.531088, 0.532689, 0.591316, 0.592662, 0.595168, 0.595959, 0.597874, 0.599252, 0.600463, 0.602947, 0.60495, 0.606961, 0.607103, 0.609046, 0.610854, 0.611316, 0.613712, 0.614702, 0.61548, 0.612676, 0.615631, 0.616111, 0.618925, 0.6198, 0.620724, 0.623692, 0.625959, 0.626809, 0.627778, 0.629331, 0.628674, 0.628753, 0.632524, 0.633633, 0.633878, 0.636812, 0.641199, 0.642184, 0.645179, 0.645797, 0.646402, 0.641185, 0.647488, 0.648277, 0.649628, 0.649887, 0.65229, 0.65258, 0.655733, 0.657145, 0.65893, 0.659517, 0.661401, 0.662604, 0.664971, 0.665979, 0.666218, 0.667063, 0.668508, 0.670259, 0.671923, 0.672319, 0.766586, 0.766605, 0.771676, 0.772779, 0.773424, 0.773464, 0.773903, 0.774478, 0.774908, 0.775133, 0.776083, 0.776591, 0.776161, 0.776343, 0.777442, 0.777631, 0.778748, 0.778837, 0.779185, 0.779632, 0.779661, 0.782236, 0.782606, 0.77993, 0.780193, 0.780923, 0.78151, 0.781781, 0.785228, 0.785359, 0.787412, 0.788238, 0.788922, 0.789175, 0.792368, 0.796485, 0.800513, 0.804014, 0.805372, 0.817682, 0.817708, 0.81981, 0.823117, 0.826764, 0.830289, 0.832994, 0.835303, 0.836733, 0.837068, 0.837492, 0.838777, 0.839175, 0.839472, 0.839568, 0.845603, 0.84883, 0.841227, 0.84337, 0.844801, 0.848103
tefreqs:, 39, 0.26, 0, 0, 0.26, 0.188037, 0.192504, 0.192506, 0.205255, 0.205258, 0.224688, 0.224693, 0.248939, 0.248946, 0.276331, 0.276342, 0.305499, 0.305513, 0.335325, 0.335343, 0.364817, 0.364828, 0.392792, 0.392878, 0.417544, 0.420626, 0.442222, 0.441871, 0.455397, 0.45598, 0.461796, 0.462357, 0.46641, 0.466478, 0.468846, 0.470076, 0.470456, 0.473336, 0.472692, 0.474838, 0.476808, 0.47867, 0.479543, 0.479838, 0.480204, 0.48179, 0.484273, 0.486055, 0.488504, 0.489751, 0.491801, 0.498699, 0.50025, 0.5055, 0.506796, 0.512189, 0.512964, 0.517091, 0.517172, 0.518977, 0.51965, 0.523142, 0.52666, 0.529283, 0.530859, 0.590341, 0.591758, 0.594313, 0.596304, 0.597808, 0.598021, 0.600177, 0.602025, 0.603689, 0.605284, 0.605748, 0.60788, 0.609455, 0.60989, 0.611524, 0.61306, 0.614883, 0.614163, 0.614441, 0.614726, 0.617625, 0.618537, 0.619567, 0.622826, 0.625446, 0.626597, 0.627499, 0.628794, 0.628078, 0.628148, 0.631614, 0.632545, 0.632736, 0.635368, 0.639436, 0.639552, 0.640232, 0.644792, 0.645309, 0.645673, 0.646389, 0.647549, 0.647625, 0.647683, 0.650112, 0.650176, 0.652766, 0.654307, 0.655602, 0.656295, 0.657393, 0.658694, 0.660919, 0.661838, 0.662127, 0.662355, 0.664189, 0.66603, 0.667561, 0.668087, 0.768199, 0.768202, 0.77272, 0.773862, 0.774374, 0.774509, 0.775231, 0.775717, 0.775924, 0.776459, 0.776726, 0.777358, 0.777383, 0.777891, 0.777915, 0.778567, 0.778993, 0.779052, 0.779852, 0.780123, 0.780524, 0.780863, 0.781268, 0.78032, 0.781499, 0.781686, 0.783334, 0.783521, 0.785964, 0.786449, 0.787878, 0.788643, 0.789407, 0.789897, 0.793222, 0.797208, 0.801208, 0.80489, 0.806471, 0.818236, 0.818484, 0.818817, 0.82222, 0.826099, 0.829814, 0.832785, 0.835326, 0.836614, 0.837259, 0.837511, 0.838866, 0.839278, 0.839655, 0.839982, 0.841064, 0.843049, 0.844763, 0.846402, 0.847402, 0.848395
tefreqs:, 40, 0.28, 0, 0, 0.28, 0.202089, 0.206217, 0.20622, 0.218069, 0.218073, 0.236294, 0.236299, 0.259248, 0.259256, 0.285383, 0.285394, 0.313381, 0.313396, 0.342122, 0.34214, 0.370585, 0.370591, 0.39747, 0.397607, 0.420953, 0.424579, 0.444283, 0.443458, 0.452837, 0.454033, 0.457292, 0.458597, 0.461967, 0.462137, 0.463584, 0.465154, 0.466866, 0.46926, 0.469134, 0.472544, 0.474504, 0.4765, 0.477137, 0.477205, 0.478678, 0.480658, 0.482065, 0.484195, 0.487092, 0.489105, 0.490662, 0.497898, 0.49871, 0.504646, 0.505039, 0.511355, 0.511462, 0.51581, 0.515919, 0.517521, 0.518518, 0.521686, 0.524875, 0.527299, 0.528791, 0.589554, 0.590993, 0.59355, 0.596639, 0.597305, 0.597577, 0.599361, 0.601018, 0.602413, 0.603965, 0.604296, 0.6068, 0.608239, 0.608451, 0.610514, 0.612224, 0.614183, 0.61294, 0.613365, 0.613765, 0.616214, 0.617227, 0.618451, 0.622056, 0.624939, 0.626388, 0.627257, 0.628309, 0.627583, 0.627641, 0.63073, 0.631522, 0.631686, 0.63398, 0.637731, 0.637904, 0.638345, 0.642487, 0.645309, 0.645348, 0.645516, 0.645606, 0.646213, 0.646623, 0.647716, 0.648457, 0.650256, 0.651649, 0.652439, 0.653179, 0.653455, 0.65492, 0.656695, 0.657529, 0.65786, 0.658562, 0.660006, 0.662029, 0.663574, 0.664255, 0.769673, 0.769605, 0.773661, 0.774805, 0.775226, 0.775483, 0.775857, 0.776508, 0.777039, 0.777441, 0.777973, 0.778962, 0.778035, 0.778226, 0.778754, 0.77925, 0.779307, 0.779899, 0.780055, 0.780327, 0.781179, 0.781919, 0.782444, 0.780534, 0.781539, 0.781628, 0.784153, 0.784558, 0.786637, 0.787233, 0.788485, 0.788876, 0.789586, 0.790996, 0.794223, 0.79798, 0.801915, 0.805754, 0.807687, 0.817368, 0.819227, 0.819333, 0.821472, 0.825522, 0.829399, 0.832544, 0.835315, 0.836366, 0.837355, 0.837453, 0.838998, 0.839046, 0.840036, 0.840504, 0.84087, 0.842928, 0.844758, 0.846504, 0.848602, 0.84927
tefreqs:, 41, 0.3, 0, 0, 0.3, 0.216041, 0.219872, 0.219875, 0.230922, 0.230927, 0.24804, 0.248046, 0.269772, 0.269781, 0.294689, 0.294702, 0.321526, 0.321542, 0.349168, 0.349185, 0.376562, 0.376565, 0.402246, 0.402471, 0.424117, 0.428633, 0.444865, 0.443034, 0.447982, 0.44964, 0.451874, 0.453873, 0.456474, 0.457324, 0.459, 0.461407, 0.462854, 0.46519, 0.465173, 0.469839, 0.471641, 0.474587, 0.475024, 0.4759, 0.476986, 0.479346, 0.479939, 0.482131, 0.485499, 0.489098, 0.490026, 0.497278, 0.497309, 0.503556, 0.503999, 0.510095, 0.510634, 0.514496, 0.514643, 0.515885, 0.517306, 0.520214, 0.523039, 0.52514, 0.526476, 0.588985, 0.590398, 0.592918, 0.596494, 0.597115, 0.597244, 0.598583, 0.599934, 0.601315, 0.602866, 0.602893, 0.605746, 0.607031, 0.607204, 0.609522, 0.611344, 0.613342, 0.611728, 0.611963, 0.61303, 0.614744, 0.615747, 0.617458, 0.621402, 0.624486, 0.626204, 0.627056, 0.627909, 0.627098, 0.627163, 0.629926, 0.630645, 0.630727, 0.632726, 0.636145, 0.636384, 0.636633, 0.64031, 0.645301, 0.643056, 0.643505, 0.644607, 0.645464, 0.645776, 0.646336, 0.646954, 0.648157, 0.648705, 0.649509, 0.650186, 0.649947, 0.65128, 0.652495, 0.652877, 0.654174, 0.655087, 0.656054, 0.65838, 0.660045, 0.660833, 0.770965, 0.770823, 0.774503, 0.775612, 0.775983, 0.776251, 0.776556, 0.777006, 0.777601, 0.777809, 0.778984, 0.779603, 0.778512, 0.778883, 0.779499, 0.779556, 0.78027, 0.780389, 0.781139, 0.781247, 0.781508, 0.78329, 0.783375, 0.780796, 0.78159, 0.781605, 0.785328, 0.785553, 0.787475, 0.787837, 0.789119, 0.789405, 0.789822, 0.792088, 0.795068, 0.798646, 0.8025, 0.806472, 0.808959, 0.816455, 0.819864, 0.820045, 0.820926, 0.825027, 0.829014, 0.832352, 0.835297, 0.836, 0.837032, 0.837628, 0.83862, 0.839279, 0.840451, 0.840584, 0.841079, 0.842729, 0.844704, 0.846531, 0.84796, 0.849009
tefreqs:, 42, 0.32, 0, 0, 0.32, 0.229881, 0.233449, 0.233453, 0.243779, 0.243785, 0.25988, 0.259888, 0.28046, 0.280471, 0.304201, 0.304215, 0.329889, 0.329907, 0.35642, 0.356436, 0.38269, 0.382712, 0.406995, 0.407394, 0.426463, 0.432626, 0.440797, 0.439054, 0.442916, 0.443483, 0.44592, 0.448056, 0.450593, 0.452975, 0.453888, 0.459641, 0.460315, 0.46123, 0.460702, 0.466418, 0.467985, 0.47194, 0.47288, 0.475456, 0.476457, 0.477833, 0.478445, 0.479852, 0.483714, 0.489546, 0.489789, 0.495974, 0.496666, 0.502484, 0.503513, 0.508935, 0.509947, 0.513055, 0.513334, 0.514063, 0.516018, 0.518892, 0.521228, 0.522886, 0.523922, 0.588638, 0.589981, 0.592429, 0.595952, 0.59677, 0.597108, 0.598047, 0.598818, 0.600415, 0.601718, 0.601989, 0.604685, 0.60575, 0.606236, 0.60847, 0.609898, 0.610931, 0.610551, 0.61215, 0.612621, 0.613369, 0.614071, 0.61667, 0.620877, 0.624036, 0.625981, 0.626904, 0.627554, 0.626748, 0.626758, 0.629225, 0.629859, 0.629894, 0.631616, 0.634572, 0.634946, 0.635116, 0.638107, 0.645271, 0.640726, 0.641497, 0.642189, 0.645296, 0.645377, 0.645551, 0.645571, 0.645885, 0.646314, 0.647116, 0.647451, 0.646475, 0.647646, 0.648309, 0.648508, 0.650673, 0.6517, 0.652527, 0.655256, 0.657019, 0.657856, 0.772092, 0.771911, 0.775252, 0.776295, 0.776641, 0.776823, 0.777365, 0.777401, 0.778226, 0.778239, 0.78039, 0.780672, 0.77876, 0.779268, 0.779789, 0.779949, 0.780489, 0.780612, 0.781403, 0.78218, 0.783039, 0.78451, 0.78469, 0.781013, 0.781547, 0.781664, 0.786117, 0.786172, 0.788116, 0.788317, 0.789336, 0.789726, 0.790666, 0.79316, 0.796033, 0.799361, 0.803032, 0.807009, 0.810355, 0.815839, 0.820084, 0.82074, 0.820954, 0.824646, 0.828707, 0.832164, 0.835242, 0.835503, 0.836553, 0.837628, 0.838303, 0.83951, 0.840318, 0.840882, 0.841628, 0.842471, 0.844534, 0.846458, 0.847972, 0.849185
tefreqs:, 43, 0.34, 0, 0, 0.34, 0.243599, 0.246931, 0.246936, 0.25661, 0.256617, 0.271774, 0.271782, 0.291267, 0.291279, 0.313871, 0.313887, 0.338425, 0.338443, 0.363833, 0.363844, 0.388909, 0.388971, 0.411377, 0.41221, 0.426388, 0.433125, 0.434765, 0.432513, 0.436294, 0.439139, 0.439838, 0.441196, 0.445748, 0.447597, 0.44768, 0.454861, 0.455511, 0.460377, 0.461556, 0.462587, 0.46453, 0.468775, 0.469785, 0.473567, 0.475773, 0.47742, 0.478068, 0.478427, 0.481808, 0.489711, 0.490186, 0.494722, 0.495991, 0.501923, 0.503193, 0.508043, 0.509374, 0.511709, 0.511986, 0.512075, 0.514618, 0.517396, 0.519434, 0.520594, 0.521178, 0.588526, 0.589748, 0.592096, 0.595503, 0.596178, 0.596406, 0.597764, 0.597956, 0.599638, 0.600963, 0.601124, 0.603669, 0.604723, 0.605305, 0.607432, 0.608677, 0.609963, 0.609342, 0.61109, 0.611577, 0.612251, 0.612325, 0.616139, 0.62053, 0.623646, 0.625063, 0.626764, 0.627109, 0.626378, 0.627271, 0.628653, 0.629083, 0.629272, 0.630681, 0.633164, 0.63363, 0.633807, 0.636222, 0.645229, 0.63844, 0.639568, 0.639924, 0.642384, 0.644034, 0.644515, 0.644605, 0.644691, 0.645004, 0.645076, 0.645534, 0.643621, 0.643868, 0.64407, 0.644875, 0.64743, 0.648323, 0.649935, 0.652711, 0.654486, 0.655305, 0.773073, 0.772896, 0.775922, 0.77686, 0.777184, 0.777315, 0.77774, 0.778108, 0.778411, 0.778741, 0.779703, 0.781511, 0.77919, 0.779703, 0.780007, 0.780612, 0.78076, 0.781297, 0.781359, 0.781708, 0.782038, 0.782171, 0.784404, 0.782723, 0.785545, 0.785618, 0.787149, 0.787327, 0.78862, 0.788931, 0.789797, 0.789925, 0.791741, 0.794174, 0.796827, 0.799906, 0.803298, 0.807118, 0.811798, 0.815663, 0.81997, 0.821381, 0.821464, 0.824378, 0.828449, 0.832007, 0.834868, 0.835154, 0.835931, 0.837178, 0.838335, 0.839574, 0.840217, 0.841316, 0.842174, 0.842188, 0.844303, 0.846315, 0.847905, 0.84924
tefreqs:, 44, 0.36, 0, 0, 0.36, 0.257182, 0.260301, 0.260308, 0.269387, 0.269396, 0.283682, 0.283693, 0.302148, 0.302162, 0.323655, 0.323672, 0.347089, 0.347107, 0.371359, 0.371359, 0.395092, 0.395255, 0.413935, 0.416244, 0.421795, 0.424793, 0.429376, 0.425881, 0.42896, 0.433053, 0.433535, 0.439993, 0.440674, 0.443091, 0.444318, 0.448868, 0.449959, 0.457332, 0.457248, 0.464379, 0.464738, 0.465565, 0.465946, 0.471034, 0.473253, 0.475063, 0.478394, 0.479968, 0.48079, 0.489384, 0.490482, 0.493916, 0.495491, 0.501831, 0.50302, 0.507398, 0.508734, 0.509819, 0.510449, 0.5105, 0.513159, 0.515741, 0.517377, 0.518597, 0.518651, 0.588647, 0.589695, 0.591927, 0.595222, 0.595598, 0.595875, 0.596835, 0.597205, 0.598926, 0.600271, 0.600727, 0.602927, 0.603938, 0.604369, 0.606625, 0.607663, 0.608996, 0.607886, 0.609914, 0.61034, 0.610374, 0.611631, 0.61586, 0.620343, 0.62328, 0.624615, 0.626688, 0.626923, 0.625938, 0.627153, 0.628237, 0.628387, 0.628788, 0.629927, 0.631942, 0.632409, 0.632612, 0.634487, 0.645177, 0.636349, 0.637764, 0.637831, 0.639293, 0.639634, 0.640244, 0.640904, 0.641471, 0.641726, 0.641967, 0.643672, 0.643547, 0.643848, 0.644574, 0.644685, 0.645087, 0.645341, 0.648109, 0.650766, 0.652464, 0.653186, 0.773831, 0.773693, 0.776516, 0.777328, 0.777616, 0.777732, 0.778079, 0.778603, 0.77887, 0.779271, 0.780098, 0.782577, 0.779442, 0.779814, 0.780103, 0.780626, 0.78098, 0.781439, 0.781518, 0.781819, 0.78225, 0.783141, 0.785341, 0.783402, 0.786234, 0.786721, 0.787891, 0.788121, 0.789182, 0.789327, 0.789862, 0.790928, 0.792857, 0.795146, 0.797589, 0.800371, 0.803471, 0.806803, 0.813306, 0.815989, 0.820023, 0.821989, 0.822036, 0.824264, 0.828291, 0.831855, 0.834101, 0.834977, 0.835202, 0.836481, 0.838522, 0.839332, 0.840443, 0.841632, 0.841983, 0.842751, 0.843992, 0.846083, 0.847754, 0.848866
tefreqs:, 45, 0.38, 0, 0, 0.38, 0.270615, 0.273541, 0.273549, 0.282084, 0.282094, 0.295571, 0.295584, 0.313063, 0.313079, 0.333507, 0.333526, 0.355832, 0.355847, 0.378906, 0.378938, 0.40078, 0.401328, 0.410492, 0.413705, 0.415507, 0.416234, 0.426505, 0.418514, 0.425231, 0.425288, 0.427428, 0.433096, 0.433415, 0.441574, 0.442206, 0.446514, 0.448076, 0.452164, 0.451737, 0.460661, 0.461548, 0.467282, 0.467648, 0.4683, 0.470483, 0.472782, 0.476242, 0.482023, 0.482112, 0.488401, 0.489662, 0.494233, 0.49551, 0.502056, 0.502996, 0.506928, 0.507395, 0.508256, 0.509011, 0.50928, 0.511614, 0.513565, 0.514365, 0.516988, 0.517012, 0.588982, 0.589798, 0.591941, 0.595078, 0.595105, 0.595308, 0.596087, 0.596429, 0.598174, 0.599546, 0.600224, 0.602805, 0.603025, 0.603525, 0.605995, 0.606766, 0.607983, 0.606562, 0.60864, 0.60866, 0.608987, 0.611323, 0.615846, 0.620329, 0.622999, 0.62415, 0.626644, 0.62682, 0.625553, 0.627093, 0.627821, 0.627928, 0.628436, 0.629337, 0.630976, 0.631374, 0.631581, 0.633079, 0.645135, 0.634472, 0.635435, 0.635891, 0.636025, 0.636725, 0.6369, 0.638033, 0.638673, 0.63903, 0.639358, 0.641059, 0.642087, 0.642649, 0.642759, 0.644172, 0.644195, 0.644944, 0.646861, 0.649283, 0.650839, 0.651439, 0.774608, 0.77438, 0.77704, 0.777708, 0.777902, 0.77809, 0.77842, 0.778892, 0.779451, 0.779754, 0.780469, 0.783503, 0.779658, 0.779901, 0.780166, 0.780561, 0.781216, 0.781546, 0.781626, 0.781934, 0.781983, 0.784041, 0.785652, 0.784553, 0.786639, 0.787738, 0.788753, 0.788874, 0.789648, 0.7897, 0.790544, 0.792032, 0.793933, 0.796043, 0.798162, 0.800624, 0.803329, 0.806071, 0.814843, 0.816721, 0.820293, 0.822496, 0.822522, 0.824279, 0.828191, 0.831727, 0.833199, 0.834274, 0.834803, 0.835665, 0.838752, 0.839033, 0.84079, 0.841403, 0.84234, 0.843316, 0.843669, 0.845816, 0.847546, 0.848703
tefreqs:, 46, 0.4, 0, 0, 0.4, 0.283885, 0.286633, 0.286643, 0.294675, 0.294687, 0.307406, 0.307421, 0.323972, 0.323989, 0.343385, 0.343404, 0.364611, 0.364614, 0.386331, 0.386482, 0.401941, 0.402087, 0.403375, 0.407493, 0.408045, 0.409754, 0.411134, 0.417019, 0.417571, 0.424304, 0.424896, 0.430984, 0.431018, 0.434854, 0.434972, 0.445602, 0.445621, 0.451055, 0.450783, 0.455858, 0.456825, 0.464508, 0.465628, 0.47008, 0.471395, 0.471938, 0.473437, 0.483344, 0.484196, 0.486914, 0.488475, 0.495301, 0.496093, 0.502426, 0.503081, 0.504862, 0.506307, 0.507543, 0.507584, 0.508219, 0.510054, 0.510963, 0.511071, 0.515903, 0.515915, 0.589466, 0.590026, 0.592136, 0.594684, 0.594717, 0.59521, 0.595562, 0.59573, 0.59736, 0.599124, 0.599312, 0.601972, 0.602574, 0.603335, 0.605405, 0.605743, 0.606765, 0.605488, 0.607277, 0.607335, 0.607759, 0.611441, 0.616199, 0.620466, 0.622637, 0.623609, 0.624947, 0.626666, 0.627007, 0.627109, 0.627629, 0.62778, 0.628223, 0.628929, 0.63017, 0.630469, 0.630661, 0.63146, 0.632019, 0.632776, 0.633484, 0.634134, 0.634339, 0.634818, 0.635312, 0.636179, 0.636577, 0.636922, 0.638313, 0.643433, 0.639433, 0.642089, 0.642375, 0.643639, 0.644768, 0.645094, 0.64606, 0.648178, 0.649587, 0.650059, 0.775225, 0.774994, 0.777495, 0.778018, 0.778062, 0.778402, 0.77874, 0.77912, 0.779523, 0.779853, 0.780168, 0.78058, 0.780007, 0.78026, 0.780955, 0.781268, 0.781649, 0.781706, 0.782047, 0.782087, 0.78475, 0.784825, 0.786139, 0.78514, 0.786884, 0.787851, 0.788806, 0.789465, 0.790198, 0.790568, 0.791601, 0.793107, 0.794967, 0.796853, 0.798711, 0.800794, 0.803015, 0.8051, 0.816413, 0.817726, 0.82079, 0.822981, 0.822986, 0.824469, 0.828234, 0.831607, 0.832168, 0.83329, 0.834466, 0.834764, 0.83875, 0.838941, 0.84107, 0.841169, 0.842809, 0.843876, 0.843271, 0.845479, 0.847267, 0.848464
tefreqs:, 47, 0.42, 0, 0, 0.42, 0.296973, 0.299558, 0.299571, 0.307134, 0.307148, 0.319155, 0.319172, 0.334835, 0.334854, 0.353242, 0.353257, 0.373305, 0.373345, 0.3915, 0.393336, 0.393339, 0.393783, 0.393918, 0.399122, 0.40071, 0.405139, 0.406232, 0.416272, 0.416343, 0.416775, 0.417008, 0.427241, 0.42739, 0.434916, 0.435561, 0.438977, 0.439506, 0.450187, 0.450516, 0.455196, 0.455348, 0.460588, 0.461694, 0.467491, 0.470308, 0.474928, 0.475162, 0.483277, 0.483942, 0.487325, 0.488468, 0.496607, 0.497017, 0.501799, 0.503223, 0.503239, 0.504906, 0.506874, 0.506909, 0.507235, 0.507183, 0.508498, 0.508679, 0.515032, 0.515034, 0.590014, 0.590309, 0.592609, 0.594462, 0.594513, 0.595511, 0.595007, 0.595126, 0.596625, 0.598253, 0.598956, 0.600761, 0.602039, 0.603031, 0.604578, 0.604861, 0.605602, 0.604898, 0.605576, 0.60581, 0.607901, 0.612082, 0.616782, 0.6207, 0.622279, 0.62312, 0.624659, 0.626596, 0.627049, 0.627311, 0.62766, 0.627755, 0.627922, 0.628151, 0.628718, 0.629584, 0.629757, 0.629919, 0.63095, 0.630088, 0.631786, 0.632321, 0.632581, 0.633118, 0.63328, 0.634049, 0.634371, 0.634807, 0.636039, 0.642976, 0.637067, 0.641486, 0.641845, 0.643208, 0.64462, 0.645022, 0.645512, 0.647348, 0.648629, 0.648979, 0.775807, 0.775445, 0.777826, 0.778176, 0.778212, 0.778595, 0.778979, 0.779308, 0.779711, 0.780118, 0.780532, 0.780953, 0.779988, 0.780139, 0.781116, 0.781409, 0.781802, 0.781821, 0.782157, 0.782189, 0.785465, 0.785627, 0.786568, 0.785683, 0.787053, 0.787891, 0.78874, 0.789336, 0.791184, 0.791398, 0.79287, 0.794289, 0.79597, 0.797583, 0.799032, 0.800721, 0.802454, 0.803949, 0.817958, 0.818838, 0.821452, 0.823252, 0.82326, 0.824786, 0.828309, 0.831007, 0.831573, 0.832221, 0.833821, 0.834065, 0.838606, 0.839154, 0.840808, 0.841589, 0.843305, 0.844433, 0.842915, 0.845126, 0.846945, 0.848169
